Rotational Motion Sensor Data File Tue, Sep 25, 2012 10:03 AM
Time (s)	Angle (Degrees)
2.392	0.000
2.394	0.000
2.395	0.000
2.397	0.000
2.398	0.000
2.399	0.000
2.401	0.000
2.402	0.000
2.404	0.000
2.405	0.000
2.406	0.000
2.408	0.000
2.410	0.000
2.411	0.000
2.413	0.000
2.414	0.000
2.415	0.000
2.417	0.000
2.419	0.000
2.420	0.000
2.421	0.000
2.423	0.000
2.423	0.000
2.424	0.000
2.426	0.000
2.427	0.000
2.429	0.000
2.431	0.000
2.432	0.000
2.434	0.000
2.435	0.000
2.436	0.000
2.438	0.000
2.439	0.000
2.441	0.000
2.443	0.000
2.444	0.000
2.446	0.000
2.447	0.000
2.448	0.000
2.450	0.000
2.451	0.000
2.453	0.000
2.455	0.000
2.456	0.000
2.457	0.000
2.459	0.000
2.460	0.000
2.461	0.000
2.463	0.000
2.465	0.000
2.465	0.000
2.467	0.000
2.468	0.000
2.469	0.000
2.471	0.000
2.472	0.000
2.473	0.000
2.475	0.000
2.476	0.000
2.478	0.000
2.479	0.000
2.481	0.000
2.482	0.000
2.483	0.000
2.485	0.000
2.486	0.000
2.488	0.000
2.489	0.000
2.491	0.000
2.492	0.000
2.494	0.000
2.495	0.000
2.497	0.000
2.498	0.000
2.500	0.000
2.501	0.000
2.502	0.000
2.504	0.000
2.506	0.000
2.507	0.000
2.508	0.000
2.509	0.000
2.510	0.000
2.512	0.000
2.513	0.000
2.514	0.000
2.516	0.000
2.517	0.000
2.519	0.000
2.520	0.000
2.522	0.000
2.523	0.000
2.524	0.000
2.526	0.000
2.528	0.000
2.529	0.000
2.531	0.000
2.532	0.000
2.534	0.000
2.535	0.000
2.536	0.000
2.538	0.000
2.539	0.000
2.541	0.000
2.542	0.000
2.544	0.000
2.545	0.000
2.546	0.000
2.548	0.000
2.549	0.000
2.550	0.000
2.552	0.000
2.553	0.000
2.554	0.000
2.556	0.000
2.557	0.000
2.559	0.000
2.560	0.000
2.562	0.000
2.563	0.000
2.564	0.000
2.566	0.000
2.567	0.000
2.568	0.000
2.570	0.000
2.572	0.000
2.573	0.000
2.575	0.000
2.576	0.000
2.578	0.000
2.579	0.000
2.581	0.000
2.583	0.000
2.584	0.000
2.586	0.000
2.587	0.000
2.588	0.000
2.590	0.000
2.590	0.000
2.592	0.000
2.594	0.250
2.595	0.250
2.596	0.250
2.598	0.250
2.599	0.250
2.600	0.250
2.601	0.250
2.603	0.250
2.605	0.250
2.606	0.250
2.608	0.250
2.609	0.250
2.610	0.250
2.612	0.250
2.614	0.250
2.616	0.250
2.618	0.250
2.619	0.250
2.621	0.250
2.622	0.250
2.624	0.250
2.625	0.250
2.626	0.250
2.628	0.250
2.629	0.250
2.631	0.250
2.632	0.250
2.634	0.250
2.635	0.250
2.637	0.250
2.638	0.250
2.639	0.250
2.640	0.250
2.642	0.250
2.643	0.250
2.645	0.250
2.647	0.250
2.648	0.250
2.649	0.250
2.651	0.250
2.652	0.250
2.653	0.250
2.655	0.250
2.657	0.250
2.658	0.250
2.660	0.250
2.661	0.250
2.662	0.250
2.664	0.250
2.666	0.250
2.667	0.250
2.669	0.250
2.670	0.250
2.671	0.250
2.673	0.250
2.673	0.250
2.674	0.250
2.676	0.250
2.677	0.250
2.679	0.250
2.680	0.250
2.681	0.250
2.683	0.250
2.684	0.250
2.686	0.250
2.687	0.250
2.689	0.250
2.690	0.250
2.692	0.250
2.693	0.250
2.694	0.250
2.696	0.250
2.697	0.250
2.699	0.250
2.700	0.250
2.702	0.250
2.703	0.250
2.705	0.250
2.707	0.250
2.708	0.250
2.710	0.500
2.711	0.500
2.713	0.500
2.714	0.500
2.715	0.500
2.716	0.500
2.717	0.500
2.719	0.500
2.721	0.500
2.722	0.500
2.723	0.500
2.725	0.500
2.726	0.500
2.727	0.500
2.729	0.500
2.731	0.500
2.732	0.500
2.734	0.500
2.735	0.500
2.736	0.500
2.738	0.500
2.740	0.500
2.741	0.500
2.743	0.500
2.744	0.500
2.745	0.500
2.747	0.500
2.749	0.500
2.751	0.500
2.752	0.500
2.754	0.500
2.755	0.500
2.756	0.500
2.757	0.500
2.758	0.500
2.759	0.500
2.761	0.500
2.762	0.500
2.764	0.500
2.765	0.500
2.767	0.500
2.768	0.500
2.769	0.500
2.771	0.500
2.773	0.500
2.774	0.500
2.776	0.500
2.777	0.500
2.779	0.500
2.780	0.500
2.781	0.500
2.783	0.500
2.785	0.500
2.786	0.500
2.788	0.500
2.789	0.500
2.790	0.500
2.792	0.750
2.794	0.750
2.795	0.750
2.797	0.750
2.798	0.750
2.798	0.750
2.800	0.750
2.801	0.750
2.802	0.750
2.804	0.750
2.806	0.750
2.808	0.750
2.809	0.750
2.811	1.000
2.812	1.000
2.814	1.000
2.815	1.000
2.817	1.000
2.819	1.000
2.821	1.000
2.823	1.000
2.824	1.000
2.826	1.000
2.828	1.000
2.829	1.000
2.830	1.000
2.832	1.000
2.833	1.000
2.835	1.000
2.836	1.000
2.837	1.000
2.839	1.000
2.840	1.000
2.841	1.000
2.843	1.000
2.844	1.000
2.846	1.000
2.847	1.000
2.849	1.000
2.850	1.000
2.852	1.000
2.853	1.000
2.855	1.000
2.856	1.000
2.857	1.000
2.859	1.000
2.861	1.000
2.862	1.000
2.864	1.000
2.865	1.000
2.867	1.000
2.868	1.000
2.869	1.000
2.871	1.000
2.873	1.000
2.874	1.250
2.876	1.250
2.877	1.250
2.878	1.250
2.880	1.250
2.882	1.250
2.882	1.250
2.884	1.250
2.885	1.250
2.886	1.250
2.888	1.250
2.889	1.250
2.891	1.250
2.893	1.250
2.894	1.250
2.896	1.250
2.897	1.250
2.898	1.250
2.900	1.500
2.902	1.500
2.903	1.500
2.905	1.500
2.906	1.500
2.908	1.500
2.909	1.500
2.910	1.500
2.912	1.500
2.914	1.500
2.915	1.500
2.917	1.500
2.918	1.750
2.919	1.750
2.921	1.750
2.922	1.750
2.923	1.750
2.924	1.750
2.926	1.750
2.927	1.750
2.929	1.750
2.931	1.750
2.932	1.750
2.934	1.750
2.936	1.750
2.937	1.750
2.939	1.750
2.940	1.750
2.942	2.000
2.943	2.000
2.945	2.000
2.947	2.000
2.949	2.000
2.950	2.000
2.952	2.000
2.953	2.000
2.954	2.000
2.956	2.000
2.958	2.000
2.959	2.000
2.961	2.000
2.962	2.000
2.963	2.000
2.965	2.000
2.965	2.000
2.967	2.000
2.968	2.000
2.970	2.000
2.971	2.000
2.973	2.000
2.974	2.000
2.975	2.000
2.977	2.000
2.978	2.000
2.980	2.000
2.982	2.000
2.983	2.000
2.985	2.000
2.986	2.000
2.987	2.000
2.989	2.000
2.990	2.000
2.992	2.000
2.993	2.250
2.994	2.250
2.996	2.250
2.997	2.250
2.999	2.250
3.001	2.250
3.002	2.250
3.004	2.250
3.005	2.250
3.006	2.250
3.007	2.250
3.009	2.250
3.010	2.250
3.012	2.250
3.014	2.250
3.015	2.250
3.016	2.250
3.018	2.250
3.019	2.250
3.021	2.250
3.023	2.250
3.025	2.250
3.026	2.250
3.027	2.250
3.028	2.250
3.030	2.250
3.032	2.250
3.033	2.250
3.035	2.500
3.036	2.500
3.038	2.500
3.039	2.500
3.040	2.500
3.042	2.500
3.043	2.500
3.045	2.500
3.046	2.500
3.048	2.500
3.048	2.500
3.049	2.500
3.051	2.500
3.052	2.500
3.054	2.500
3.056	2.500
3.057	2.500
3.059	2.500
3.060	2.500
3.061	2.500
3.062	2.500
3.064	2.500
3.066	2.500
3.067	2.500
3.069	2.750
3.070	2.750
3.071	2.750
3.073	2.750
3.075	2.750
3.076	2.750
3.078	2.750
3.079	2.750
3.081	2.750
3.082	2.750
3.084	2.750
3.086	2.750
3.088	2.750
3.089	2.750
3.090	2.750
3.091	2.750
3.092	2.750
3.093	2.750
3.095	2.750
3.096	2.750
3.098	2.750
3.099	2.750
3.101	2.750
3.102	2.750
3.103	2.750
3.105	3.000
3.106	3.000
3.108	3.000
3.110	3.000
3.111	3.000
3.113	3.000
3.114	3.000
3.115	3.000
3.117	3.000
3.118	3.000
3.120	3.000
3.122	3.250
3.123	3.250
3.125	3.250
3.126	3.250
3.127	3.250
3.129	3.250
3.130	3.250
3.131	3.250
3.132	3.250
3.134	3.250
3.135	3.250
3.136	3.250
3.137	3.250
3.139	3.500
3.140	3.500
3.142	3.500
3.143	3.500
3.145	3.500
3.146	3.500
3.148	3.500
3.149	3.500
3.151	3.500
3.152	3.500
3.153	3.500
3.155	3.500
3.157	3.500
3.158	3.500
3.160	3.500
3.161	3.500
3.162	3.500
3.164	3.500
3.165	3.500
3.167	3.500
3.169	3.500
3.170	3.500
3.172	3.500
3.173	3.500
3.173	3.500
3.175	3.500
3.176	3.500
3.178	3.500
3.179	3.500
3.181	3.500
3.182	3.500
3.184	3.500
3.185	3.500
3.186	3.500
3.188	3.500
3.190	3.500
3.191	3.500
3.193	3.500
3.194	3.500
3.196	3.500
3.197	3.500
3.198	3.500
3.200	3.500
3.202	3.500
3.203	3.500
3.205	3.750
3.206	3.750
3.207	3.750
3.209	3.750
3.211	3.750
3.212	3.750
3.214	3.750
3.215	4.000
3.216	4.000
3.217	4.000
3.219	4.000
3.221	4.000
3.222	4.000
3.224	4.000
3.226	4.000
3.227	4.000
3.228	4.000
3.230	4.000
3.232	4.250
3.233	4.250
3.235	4.250
3.236	4.250
3.238	4.250
3.239	4.250
3.240	4.250
3.242	4.250
3.243	4.250
3.245	4.250
3.246	4.250
3.248	4.000
3.250	4.000
3.251	4.000
3.252	3.750
3.254	3.750
3.256	3.500
3.257	3.500
3.258	3.500
3.259	3.500
3.261	3.500
3.262	3.250
3.263	3.250
3.264	3.250
3.266	3.250
3.268	3.000
3.269	3.000
3.271	3.000
3.272	3.000
3.273	3.000
3.275	3.000
3.277	3.000
3.278	3.000
3.280	3.000
3.281	3.250
3.283	3.250
3.284	3.250
3.285	3.250
3.287	3.250
3.289	3.250
3.290	3.250
3.292	3.250
3.293	3.250
3.295	3.250
3.296	3.250
3.298	3.250
3.298	3.000
3.300	3.000
3.301	3.000
3.303	3.000
3.304	3.000
3.305	3.000
3.307	3.000
3.308	3.000
3.310	3.000
3.312	3.000
3.313	3.000
3.315	3.000
3.316	3.000
3.318	3.250
3.320	3.250
3.321	3.250
3.322	3.250
3.323	3.250
3.325	3.250
3.326	3.250
3.328	3.250
3.329	3.250
3.331	3.250
3.333	3.250
3.334	3.250
3.335	3.250
3.337	3.250
3.338	3.250
3.339	3.000
3.340	3.000
3.342	3.000
3.343	3.000
3.345	3.000
3.346	3.000
3.347	3.000
3.349	3.000
3.350	3.000
3.352	3.000
3.353	3.000
3.355	3.000
3.356	3.000
3.358	3.000
3.359	3.000
3.360	3.000
3.362	3.250
3.364	3.250
3.365	3.250
3.366	3.250
3.368	3.250
3.369	3.250
3.371	3.250
3.372	3.250
3.374	3.250
3.376	3.000
3.377	3.000
3.379	3.000
3.380	3.000
3.381	3.000
3.382	3.000
3.383	3.000
3.385	3.000
3.386	3.000
3.388	2.750
3.389	2.750
3.391	2.750
3.392	2.750
3.393	2.750
3.395	2.750
3.397	2.750
3.398	3.000
3.400	3.000
3.401	3.000
3.402	3.000
3.404	3.000
3.406	3.000
3.407	3.000
3.409	3.000
3.410	3.000
3.412	3.000
3.413	3.000
3.414	3.000
3.416	3.000
3.418	2.750
3.419	2.750
3.421	2.750
3.422	2.750
3.423	2.750
3.424	2.750
3.425	2.750
3.426	2.750
3.428	2.750
3.429	2.750
3.431	2.500
3.432	2.500
3.434	2.500
3.435	2.500
3.437	2.500
3.438	2.500
3.440	2.500
3.442	2.500
3.444	2.500
3.445	2.500
3.446	2.500
3.448	2.500
3.449	2.500
3.451	2.500
3.452	2.500
3.454	2.500
3.456	2.500
3.457	2.500
3.458	2.500
3.460	2.500
3.461	2.500
3.463	2.500
3.464	2.500
3.465	2.250
3.466	2.250
3.468	2.250
3.469	2.250
3.470	2.250
3.472	2.250
3.474	2.250
3.475	2.250
3.477	2.250
3.478	2.250
3.479	2.250
3.481	2.250
3.483	2.000
3.484	2.000
3.486	2.000
3.487	2.000
3.489	2.000
3.490	2.000
3.491	2.000
3.493	2.000
3.495	2.000
3.496	2.000
3.498	2.000
3.499	2.000
3.500	2.000
3.502	2.000
3.504	2.000
3.505	1.750
3.507	1.750
3.507	1.750
3.509	1.750
3.510	1.750
3.511	1.750
3.513	1.750
3.515	1.750
3.516	1.750
3.518	1.500
3.520	1.500
3.521	1.500
3.522	1.500
3.524	1.500
3.526	1.500
3.527	1.500
3.529	1.500
3.530	1.500
3.532	1.500
3.533	1.500
3.534	1.500
3.536	1.500
3.538	1.500
3.539	1.500
3.541	1.500
3.542	1.500
3.543	1.500
3.545	1.250
3.546	1.250
3.548	1.250
3.548	1.250
3.550	1.250
3.552	1.250
3.553	1.000
3.554	1.000
3.555	1.000
3.557	1.000
3.558	1.000
3.560	1.000
3.561	1.000
3.563	1.000
3.564	1.000
3.566	1.000
3.567	1.000
3.568	1.000
3.570	1.000
3.572	1.000
3.573	1.000
3.575	1.000
3.576	1.000
3.577	0.750
3.579	0.750
3.580	0.750
3.582	0.750
3.584	0.750
3.586	0.750
3.587	0.750
3.588	0.750
3.590	0.500
3.591	0.500
3.592	0.500
3.594	0.500
3.596	0.500
3.597	0.500
3.598	0.500
3.600	0.250
3.601	0.250
3.602	0.250
3.604	0.250
3.606	0.250
3.608	0.250
3.609	0.250
3.610	0.250
3.612	0.250
3.613	0.250
3.615	0.250
3.617	0.250
3.618	0.250
3.620	0.250
3.621	0.250
3.622	0.250
3.624	0.000
3.626	0.000
3.627	0.000
3.629	0.000
3.630	0.000
3.632	0.000
3.632	0.000
3.633	0.000
3.634	-0.250
3.636	-0.250
3.638	-0.250
3.639	-0.250
3.641	-0.250
3.642	-0.250
3.644	-0.250
3.645	-0.250
3.646	-0.250
3.647	-0.500
3.649	-0.500
3.651	-0.500
3.652	-0.500
3.654	-0.500
3.655	-0.500
3.657	-0.500
3.658	-0.500
3.660	-0.500
3.662	-0.500
3.664	-0.500
3.666	-0.500
3.668	-0.500
3.669	-0.500
3.670	-0.500
3.672	-0.750
3.673	-0.750
3.674	-0.750
3.676	-0.750
3.678	-0.750
3.680	-0.750
3.681	-1.000
3.683	-1.000
3.684	-1.000
3.686	-1.000
3.687	-1.000
3.688	-1.000
3.691	-1.000
3.692	-1.000
3.694	-1.000
3.695	-1.000
3.697	-1.000
3.698	-1.000
3.699	-1.000
3.701	-1.000
3.703	-1.000
3.704	-1.250
3.705	-1.250
3.707	-1.250
3.708	-1.250
3.710	-1.250
3.711	-1.250
3.712	-1.250
3.714	-1.250
3.715	-1.250
3.716	-1.250
3.718	-1.500
3.719	-1.500
3.720	-1.500
3.722	-1.500
3.723	-1.500
3.725	-1.500
3.727	-1.500
3.728	-1.500
3.730	-1.500
3.732	-1.500
3.733	-1.750
3.734	-1.750
3.736	-1.750
3.737	-1.750
3.739	-1.750
3.741	-1.750
3.742	-1.750
3.744	-1.750
3.745	-1.750
3.746	-1.750
3.747	-1.750
3.749	-1.750
3.751	-1.750
3.753	-1.750
3.754	-1.750
3.755	-1.750
3.757	-1.750
3.757	-2.000
3.758	-2.000
3.760	-2.000
3.761	-2.000
3.763	-2.000
3.765	-2.000
3.766	-2.000
3.768	-2.000
3.769	-2.000
3.771	-2.000
3.772	-2.250
3.774	-2.250
3.776	-2.250
3.778	-2.250
3.780	-2.250
3.781	-2.250
3.782	-2.250
3.784	-2.250
3.786	-2.250
3.788	-2.250
3.789	-2.250
3.792	-2.250
3.793	-2.250
3.795	-2.250
3.796	-2.250
3.798	-2.250
3.799	-2.250
3.800	-2.250
3.802	-2.250
3.803	-2.500
3.804	-2.500
3.806	-2.500
3.808	-2.500
3.809	-2.500
3.811	-2.500
3.812	-2.500
3.814	-2.500
3.815	-2.500
3.816	-2.500
3.818	-2.500
3.819	-2.500
3.821	-2.500
3.823	-2.500
3.824	-2.500
3.826	-2.500
3.827	-2.500
3.829	-2.500
3.831	-2.500
3.832	-2.500
3.834	-2.500
3.835	-2.500
3.837	-2.500
3.838	-2.500
3.839	-2.500
3.840	-2.750
3.842	-2.750
3.843	-2.750
3.845	-2.750
3.846	-2.750
3.847	-2.750
3.849	-2.750
3.850	-2.750
3.851	-2.750
3.853	-2.750
3.855	-2.750
3.856	-2.750
3.858	-2.750
3.859	-2.750
3.860	-2.750
3.862	-2.750
3.863	-2.750
3.865	-2.750
3.867	-2.750
3.869	-2.750
3.870	-2.750
3.872	-2.750
3.873	-2.750
3.874	-2.750
3.876	-2.750
3.877	-2.750
3.879	-2.750
3.880	-2.750
3.882	-2.750
3.882	-2.750
3.884	-2.750
3.885	-2.750
3.886	-2.750
3.888	-3.000
3.890	-3.000
3.891	-3.000
3.893	-3.000
3.894	-3.000
3.895	-3.000
3.897	-3.000
3.899	-3.000
3.901	-3.000
3.902	-3.000
3.904	-3.000
3.905	-3.000
3.906	-3.000
3.908	-3.000
3.910	-3.000
3.912	-3.000
3.914	-3.000
3.915	-3.000
3.916	-3.000
3.918	-3.000
3.920	-3.000
3.922	-3.000
3.923	-3.000
3.924	-3.000
3.925	-3.000
3.926	-3.000
3.927	-3.000
3.929	-3.000
3.930	-3.000
3.932	-3.000
3.934	-3.000
3.935	-3.000
3.937	-3.000
3.938	-3.000
3.939	-3.000
3.941	-3.000
3.943	-3.000
3.944	-3.000
3.946	-3.000
3.947	-3.000
3.949	-2.750
3.950	-2.750
3.952	-2.750
3.954	-2.750
3.955	-2.750
3.957	-2.750
3.958	-2.750
3.960	-2.750
3.961	-2.750
3.962	-2.750
3.964	-2.750
3.965	-2.750
3.966	-2.750
3.968	-2.750
3.969	-2.750
3.970	-2.750
3.972	-2.750
3.973	-2.750
3.974	-2.750
3.976	-2.750
3.977	-2.750
3.979	-2.750
3.980	-2.750
3.982	-2.750
3.984	-2.750
3.985	-2.750
3.987	-2.750
3.989	-2.750
3.990	-2.750
3.992	-2.750
3.993	-2.750
3.994	-2.750
3.996	-2.500
3.997	-2.500
3.999	-2.500
4.001	-2.500
4.002	-2.500
4.004	-2.500
4.005	-2.500
4.006	-2.500
4.007	-2.500
4.008	-2.500
4.010	-2.500
4.011	-2.500
4.013	-2.500
4.014	-2.500
4.016	-2.500
4.017	-2.500
4.018	-2.500
4.020	-2.500
4.022	-2.500
4.023	-2.500
4.025	-2.500
4.027	-2.500
4.028	-2.500
4.029	-2.500
4.031	-2.250
4.033	-2.250
4.034	-2.250
4.036	-2.250
4.037	-2.250
4.038	-2.250
4.040	-2.250
4.042	-2.250
4.043	-2.250
4.045	-2.250
4.046	-2.250
4.048	-2.250
4.048	-2.250
4.049	-2.250
4.051	-2.250
4.052	-2.250
4.054	-2.250
4.055	-2.000
4.057	-2.000
4.058	-2.000
4.060	-2.000
4.061	-2.000
4.063	-2.000
4.065	-2.000
4.067	-2.000
4.068	-2.000
4.070	-2.000
4.071	-2.000
4.073	-2.000
4.075	-2.000
4.077	-1.750
4.078	-1.750
4.080	-1.750
4.081	-1.750
4.083	-1.750
4.085	-1.750
4.086	-1.750
4.088	-1.750
4.090	-1.750
4.090	-1.750
4.091	-1.750
4.093	-1.750
4.094	-1.750
4.095	-1.750
4.097	-1.500
4.099	-1.500
4.100	-1.500
4.102	-1.500
4.103	-1.500
4.104	-1.500
4.106	-1.500
4.108	-1.500
4.110	-1.500
4.111	-1.500
4.112	-1.500
4.114	-1.500
4.115	-1.250
4.116	-1.250
4.118	-1.250
4.120	-1.250
4.122	-1.250
4.123	-1.250
4.124	-1.250
4.126	-1.250
4.127	-1.250
4.129	-1.250
4.131	-1.000
4.132	-1.000
4.133	-1.000
4.135	-1.000
4.136	-1.000
4.137	-1.000
4.139	-1.000
4.140	-1.000
4.142	-1.000
4.143	-1.000
4.145	-1.000
4.146	-1.000
4.148	-1.000
4.149	-1.000
4.151	-0.750
4.152	-0.750
4.154	-0.750
4.155	-0.750
4.157	-0.750
4.158	-0.750
4.160	-0.750
4.161	-0.750
4.163	-0.750
4.165	-0.500
4.167	-0.500
4.168	-0.500
4.170	-0.500
4.172	-0.500
4.173	-0.500
4.174	-0.500
4.175	-0.500
4.177	-0.500
4.178	-0.500
4.179	-0.500
4.181	-0.250
4.183	-0.250
4.184	-0.250
4.186	-0.250
4.187	-0.250
4.189	-0.250
4.190	-0.250
4.191	-0.250
4.193	-0.250
4.195	-0.250
4.197	-0.250
4.198	0.000
4.199	0.000
4.201	0.000
4.203	0.000
4.204	0.000
4.206	0.000
4.207	0.000
4.209	0.000
4.210	0.000
4.211	0.250
4.213	0.250
4.215	0.250
4.215	0.250
4.217	0.250
4.218	0.250
4.220	0.250
4.221	0.250
4.222	0.250
4.223	0.250
4.225	0.250
4.227	0.250
4.229	0.250
4.230	0.500
4.232	0.500
4.233	0.500
4.234	0.500
4.235	0.500
4.238	0.500
4.239	0.500
4.241	0.500
4.242	0.500
4.243	0.750
4.245	0.750
4.247	0.750
4.248	0.750
4.250	0.750
4.251	0.750
4.253	0.750
4.254	0.750
4.257	0.750
4.257	0.750
4.259	1.000
4.261	1.000
4.262	1.000
4.264	1.000
4.265	1.000
4.267	1.000
4.268	1.000
4.269	1.000
4.271	1.000
4.272	1.000
4.274	1.000
4.276	1.000
4.277	1.000
4.279	1.250
4.280	1.250
4.282	1.250
4.283	1.250
4.285	1.250
4.287	1.250
4.288	1.250
4.290	1.250
4.291	1.250
4.292	1.500
4.294	1.500
4.296	1.500
4.298	1.500
4.298	1.500
4.299	1.500
4.301	1.500
4.302	1.500
4.303	1.500
4.305	1.500
4.306	1.500
4.308	1.500
4.310	1.500
4.312	1.500
4.313	1.750
4.314	1.750
4.316	1.750
4.318	1.750
4.319	1.750
4.321	1.750
4.323	1.750
4.324	1.750
4.325	1.750
4.327	1.750
4.329	1.750
4.330	2.000
4.332	2.000
4.334	2.000
4.335	2.000
4.336	2.000
4.337	2.000
4.339	2.000
4.340	2.000
4.342	2.000
4.343	2.000
4.345	2.000
4.346	2.000
4.347	2.000
4.348	2.000
4.350	2.250
4.352	2.250
4.353	2.250
4.355	2.250
4.356	2.250
4.358	2.250
4.360	2.250
4.361	2.250
4.363	2.250
4.364	2.250
4.366	2.250
4.368	2.250
4.369	2.250
4.371	2.250
4.372	2.500
4.374	2.500
4.375	2.500
4.377	2.500
4.378	2.500
4.380	2.500
4.381	2.500
4.382	2.500
4.383	2.500
4.385	2.500
4.386	2.500
4.388	2.500
4.389	2.500
4.391	2.500
4.392	2.500
4.393	2.500
4.395	2.500
4.397	2.500
4.399	2.500
4.400	2.500
4.401	2.500
4.403	2.750
4.405	2.750
4.406	2.750
4.408	2.750
4.410	2.750
4.411	2.750
4.413	2.750
4.414	2.750
4.416	2.750
4.418	2.750
4.419	2.750
4.421	2.750
4.422	2.750
4.423	2.750
4.424	2.750
4.425	2.750
4.427	2.750
4.429	2.750
4.430	2.750
4.432	2.750
4.433	2.750
4.435	3.000
4.436	3.000
4.437	3.000
4.439	3.000
4.441	3.000
4.443	3.000
4.444	3.000
4.445	3.000
4.447	3.000
4.449	3.000
4.450	3.000
4.452	3.000
4.453	3.000
4.455	3.000
4.456	3.000
4.457	3.000
4.459	3.000
4.461	3.000
4.463	3.000
4.464	3.000
4.465	3.000
4.466	3.000
4.468	3.000
4.469	3.000
4.470	3.000
4.472	3.000
4.474	3.000
4.476	3.000
4.477	3.000
4.478	3.000
4.480	3.000
4.482	3.000
4.484	3.000
4.485	3.000
4.487	3.000
4.488	3.000
4.489	3.000
4.490	3.000
4.492	3.000
4.494	3.000
4.496	3.000
4.497	3.000
4.498	3.000
4.500	3.000
4.501	3.000
4.502	3.000
4.504	3.000
4.506	3.000
4.507	3.000
4.508	3.000
4.509	3.000
4.511	3.000
4.512	3.000
4.513	3.000
4.515	3.000
4.517	3.000
4.519	3.000
4.520	3.000
4.522	3.000
4.523	3.000
4.524	3.000
4.526	3.000
4.528	3.000
4.530	3.000
4.531	3.000
4.532	3.000
4.534	3.000
4.535	3.000
4.536	3.000
4.538	3.000
4.540	3.000
4.541	3.000
4.543	3.000
4.544	3.000
4.546	3.000
4.547	3.000
4.548	3.000
4.550	3.000
4.551	3.000
4.553	3.000
4.554	3.000
4.556	3.000
4.557	3.000
4.559	3.000
4.560	3.000
4.562	3.000
4.564	3.000
4.565	3.000
4.567	3.000
4.569	3.000
4.570	3.000
4.572	3.000
4.573	3.000
4.575	3.000
4.576	3.000
4.578	3.000
4.579	3.000
4.581	3.000
4.582	3.000
4.584	3.000
4.585	2.750
4.587	2.750
4.588	2.750
4.590	2.750
4.590	2.750
4.591	2.750
4.593	2.750
4.595	2.750
4.596	2.750
4.598	2.750
4.600	2.750
4.601	2.750
4.603	2.750
4.604	2.750
4.606	2.750
4.608	2.750
4.609	2.750
4.611	2.750
4.612	2.750
4.614	2.750
4.615	2.750
4.616	2.500
4.618	2.500
4.620	2.500
4.621	2.500
4.623	2.500
4.624	2.500
4.626	2.500
4.627	2.500
4.628	2.500
4.630	2.500
4.632	2.500
4.632	2.500
4.634	2.500
4.635	2.500
4.637	2.500
4.638	2.500
4.639	2.500
4.641	2.500
4.642	2.250
4.644	2.250
4.646	2.250
4.648	2.250
4.649	2.250
4.651	2.250
4.652	2.250
4.654	2.250
4.656	2.250
4.657	2.250
4.659	2.250
4.661	2.250
4.662	2.250
4.663	2.250
4.665	2.000
4.667	2.000
4.668	2.000
4.670	2.000
4.671	2.000
4.673	2.000
4.674	2.000
4.676	2.000
4.677	2.000
4.679	2.000
4.681	2.000
4.682	2.000
4.683	2.000
4.685	1.750
4.687	1.750
4.688	1.750
4.690	1.750
4.692	1.750
4.693	1.750
4.695	1.750
4.696	1.750
4.698	1.750
4.699	1.750
4.701	1.750
4.703	1.500
4.704	1.500
4.705	1.500
4.707	1.500
4.709	1.500
4.710	1.500
4.712	1.500
4.713	1.500
4.715	1.500
4.715	1.500
4.717	1.500
4.718	1.500
4.719	1.500
4.721	1.250
4.723	1.250
4.724	1.250
4.726	1.250
4.727	1.250
4.729	1.250
4.730	1.250
4.731	1.250
4.733	1.250
4.735	1.250
4.737	1.000
4.738	1.000
4.740	1.000
4.742	1.000
4.744	1.000
4.746	1.000
4.748	1.000
4.749	1.000
4.751	1.000
4.753	1.000
4.754	0.750
4.756	0.750
4.757	0.750
4.758	0.750
4.760	0.750
4.762	0.750
4.763	0.750
4.765	0.750
4.766	0.750
4.767	0.750
4.769	0.750
4.771	0.500
4.772	0.500
4.774	0.500
4.775	0.500
4.777	0.500
4.778	0.500
4.780	0.500
4.782	0.500
4.783	0.500
4.785	0.500
4.786	0.250
4.787	0.250
4.789	0.250
4.791	0.250
4.792	0.250
4.794	0.250
4.795	0.250
4.797	0.250
4.798	0.250
4.798	0.250
4.800	0.250
4.801	0.250
4.803	0.000
4.805	0.000
4.806	0.000
4.808	0.000
4.810	0.000
4.811	0.000
4.812	0.000
4.814	0.000
4.816	0.000
4.818	-0.250
4.819	-0.250
4.820	-0.250
4.822	-0.250
4.823	-0.250
4.825	-0.250
4.827	-0.250
4.829	-0.250
4.830	-0.250
4.831	-0.250
4.833	-0.500
4.834	-0.500
4.836	-0.500
4.838	-0.500
4.840	-0.500
4.840	-0.500
4.841	-0.500
4.843	-0.500
4.844	-0.500
4.845	-0.500
4.847	-0.500
4.849	-0.750
4.851	-0.750
4.852	-0.750
4.854	-0.750
4.855	-0.750
4.857	-0.750
4.859	-0.750
4.860	-0.750
4.862	-0.750
4.863	-0.750
4.865	-0.750
4.866	-1.000
4.868	-1.000
4.870	-1.000
4.872	-1.000
4.873	-1.000
4.875	-1.000
4.876	-1.000
4.877	-1.000
4.879	-1.000
4.881	-1.000
4.882	-1.000
4.883	-1.250
